,id,name,address,location,typecode,type
4998,B000A22EFC,丰联广场,朝阳门外大街18号,"116.438511,39.923609",60102,购物服务;商场;普通商场
4999,B000A7LMXW,北京赛特购物中心,建国门外大街22号,"116.441496,39.907597",60101,购物服务;商场;购物中心
5000,B000A8VT15,凯德MALL,广顺北大街33号,"116.468485,39.992945",60101,购物服务;商场;购物中心
5001,B000A7QV8K,新发地市场精品水果交易区,果品市场治安管理办公室附近,"116.341312,39.810719",60704,购物服务;综合市场;果品市场
5002,B000A7VS5O,苏宁易购(望京店),广顺北大街望京花园西区116号,"116.468287,40.006375",60304,购物服务;家电电子卖场;苏宁
5003,B000A87KBX,百分百购物中心,马桥北街附近,"116.553645,39.762442",60101,购物服务;商场;购物中心
5004,B000A856YN,国泰百货(天通苑店),东小口镇天通苑东苑东三区2号楼,"116.43566,40.073184",60102,购物服务;商场;普通商场
5005,B000A87LZS,大钟寺中坤广场(装修中),北三环西路甲18号,"116.341862,39.9663",60101,购物服务;商场;购物中心
5006,B000A80D2Q,五道口购物中心,成府路28号,"116.339336,39.991922",60101,购物服务;商场;购物中心
5007,B000A84NIS,翠微广场,复兴路29号,"116.305439,39.908308",60101,购物服务;商场;购物中心
5008,B000A7PYPB,毛纺城市场,小营西路16号,"116.335797,40.036117",061100|060700,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|购物服务;综合市场;综合市场
5009,B000A83EL0,万意百货,回龙观西大街19号北店时代广场F1,"116.334665,40.080191",60102,购物服务;商场;普通商场
5010,B0FFF5DD7Q,大中电器(大山子店),酒仙桥路2号北京798艺术区旁,"116.490106,39.987204",60303,购物服务;家电电子卖场;大中
5011,B000A80OWW,北京国际玩具城A区,南三环中路67号院1,"116.410327,39.857700",61207,购物服务;专卖店;儿童用品店
5012,B000A8W7M5,世界城商业街,东大桥路10号(近金汇路),"116.452235,39.917862",61000,购物服务;特色商业街;特色商业街
5013,B000A8VSXA,凯德MALL,西直门外大街1号,"116.352869,39.941597",60101,购物服务;商场;购物中心
5014,B0FFGIINCA,方太幸福家北京体验馆,春秀路,"116.443698,39.937569",60604,购物服务;家居建材市场;厨卫市场
5015,B000A84EA0,Ole超市(金融街店),金城坊街2号金融街购物中心1期B1层B136-B137,"116.361488,39.915544",60403,购物服务;超级市场;华润
5016,B000A8U8RF,金融街购物中心2期,金城坊街2号,"116.360497,39.915908",60101,购物服务;商场;购物中心
5017,B000A41431,牛街清真超市,牛街5号,"116.363311,39.887056",60400,购物服务;超级市场;超市
5018,B000A87QIT,新奥购物中心,湖景东路9号,"116.394147,40.000076",60101,购物服务;商场;购物中心
5019,B0FFGM58Y1,果多美(永定路店),金沟路15号院11幢1层,"116.264343,39.917816",60704,购物服务;综合市场;果品市场
5020,B000A9PVGF,内联升(双井店),广渠门外大街5号院富力家园D区17-5号,"116.452275,39.897105",61100,购物服务;服装鞋帽皮具店;服装鞋帽皮具店
5021,B000A87C6F,当代商城(鼎城店),阜石路165号,"116.196034,39.925629",60101,购物服务;商场;购物中心
5022,B000A0FAFB,茶缘茶城,马连道路与红莲南路交叉口,"116.32692,39.87574",60703,购物服务;综合市场;农副产品市场
5023,B000A85NOI,金源天宝绿松石,法华寺街136号天雅珠宝城2层2432号,"116.421268,39.886764",61202,购物服务;专卖店;珠宝首饰工艺品
5024,B000A7EB0R,天桥百货商场,永定门内大街1号(天坛西门),"116.397929,39.880592",60102,购物服务;商场;普通商场
5025,B000A7BEDB,大中电器(顺义店),新顺南大街18号新世界百货F1层,"116.651898,40.126281",60303,购物服务;家电电子卖场;大中
5026,B0FFF343X6,果多美(花园路店),花园北路37-4号(近北医三院),"116.365483,39.982093",60704,购物服务;综合市场;果品市场
5027,B000A2DE6D,北京甜水园图书文化港,甜水园北里16号楼(水锥子中街交路),"116.478909,39.928557",61205,购物服务;专卖店;书店
5028,B000A7QH6H,苏荷奥特莱斯,翠屏西路2号,"116.644454,39.891591",60102,购物服务;商场;普通商场
5029,B000A7CI7F,华联商厦(阜成门店),阜成门外大街1号,"116.354412,39.923940",60101,购物服务;商场;购物中心
5030,B000A8W0JV,颐堤港,酒仙桥路18号,"116.491371,39.969775",60101,购物服务;商场;购物中心
5031,B0FFG4ABPM,西门金街,新华西街58-60号,"116.638306,39.904622",61000,购物服务;特色商业街;特色商业街
5032,B0FFFQ7VEB,永旺超市(国际商城店),北清路1号院1号楼永旺1层,"116.291019,40.095737",60400,购物服务;超级市场;超市
5033,B000A87IPS,斯普瑞斯奥特莱斯,金盏乡森林公园东1号,"116.596381,40.011842",60101,购物服务;商场;购物中心
5034,B000A81ABT,家乐福(双井店),广渠路31号,"116.474184,39.894081",60401,购物服务;超级市场;家乐福
5035,B000A80RGM,吕家营餐饮街,吕营大街吕营嘉园,"116.468775,39.84254",61000,购物服务;特色商业街;特色商业街
5036,B000A2B08F,北七家建材批发市场,[],"116.415269,40.120694",060601|060603,购物服务;家居建材市场;家具建材综合市场|购物服务;家居建材市场;建材五金市场
5037,B000A7JK2O,蓝岛大厦西区(暂停营业),朝阳门外大街8号,"116.448318,39.922546",60102,购物服务;商场;普通商场
5038,B000A85PPI,兆佳眼镜城,东三环南路华威北里43号,"116.460438,39.879247",61204,购物服务;专卖店;眼镜店
5039,B000A7BSEU,秋栗香(地安门店),地安门西大街2号(地安门十字路口),"116.395914,39.933199",60703,购物服务;综合市场;农副产品市场
5040,B000A81K3W,万国城MOMA商业中心,香河园街1号院,"116.438938,39.947695",60101,购物服务;商场;购物中心
5041,B000A88DTH,圣熙8号购物中心,学清路甲8号,"116.353886,40.008684",60101,购物服务;商场;购物中心
5042,B000A81J36,丽都广场,将台路6号,"116.478465,39.977187",60101,购物服务;商场;购物中心
5043,B000A856WP,国泰百货(通州店),八里桥南街1-1号,"116.635217,39.906769",60102,购物服务;商场;普通商场
5044,B0FFHOVRW2,盒马鲜生(十里堡店),朝阳路十里堡乙2号院新城市广场B1层,"116.506240,39.914917",60400,购物服务;超级市场;超市
5045,B000A5FA9E,荷花市场,地安门西大街51-5号,"116.39127,39.93486",60700,购物服务;综合市场;综合市场
5046,B0FFG7H9GF,宝瑞通(总部),西坝河北里50号,"116.433036,39.969977",061302|061202,购物服务;特殊买卖场所;典当行|购物服务;专卖店;珠宝首饰工艺品
5047,B000A80QJH,百安居(双井店),广渠路31号,"116.474708,39.893748",60601,购物服务;家居建材市场;家具建材综合市场
5048,B000A83KFM,万隆汇洋灯饰时代广场,[],"116.280905,39.874775",60606,购物服务;家居建材市场;灯具瓷器市场
5049,B0FFFS48FB,新悦百货,府前西街2号,"116.629206,40.314016",60102,购物服务;商场;普通商场
5050,B000A8XOBP,Apple 王府井,王府井大街138号北京 apm,"116.411697,39.915173",60306,购物服务;家电电子卖场;数码电子
5051,B000A8WCDJ,华联商厦(安贞店)(装修中),北三环安贞西里五区4号凯德MALL·安贞,"116.401181,39.970599",60101,购物服务;商场;购物中心
5052,B000A83ESM,北店时代广场E座,回龙观西大街19号北店时代广场,"116.337819,40.080470",60101,购物服务;商场;购物中心
5053,B0FFFDV52C,国际名酒城,北京新发地丰和顺农产品市场2号交易厅2-3,"116.333840,39.802583",61210,购物服务;专卖店;烟酒专卖店
5054,B000A8W905,春平广场,工人体育场东路20号,"116.451068,39.924261",60101,购物服务;商场;购物中心
5055,B0FFG0ZTHU,果多美(左家庄店),左家庄西街左家庄北里5号105室(近锦江之星酒店),"116.439948,39.957488",60704,购物服务;综合市场;果品市场
5056,B000A46E27,华光商厦邻里购物中心,阜成路61号,"116.301964,39.924475",60101,购物服务;商场;购物中心
5057,B000A680D8,北京燕莎奥特莱斯购物中心A座,东四环南路9号,"116.488038,39.876857",60101,购物服务;商场;购物中心
5058,B0FFIOW0P9,新世纪创意大厦,南苑路11号,"116.399387,39.850672",060102|061101,购物服务;商场;普通商场|购物服务;服装鞋帽皮具店;品牌服装店
5059,B000A852XN,澳门中心,王府井东街8号,"116.413327,39.914866",60101,购物服务;商场;购物中心
5060,B000A85E67,丰体时代大厦,丰体南路3号,"116.270122,39.866761",120203|060000,商务住宅;楼宇;商住两用楼宇|购物服务;购物相关场所;购物相关场所
5061,B0FFFSLT7I,国美电器(西坝河店),北三环东路甲7号,"116.439815,39.967951",60302,购物服务;家电电子卖场;国美
5062,B0FFF623IL,果多美(甜水园店),甜水园街水碓子北里19号(朝阳区图书批发市场对面),"116.477858,39.927547",60704,购物服务;综合市场;果品市场
5063,B000A071D7,永安电脑城,南环路永安路口,"116.234138,40.212049",60306,购物服务;家电电子卖场;数码电子
5064,B000A81JGI,沃尔玛(昌崔路店),昌崔路203号菓岭假日广场1-3层,"116.264952,40.222268",60402,购物服务;超级市场;沃尔玛
5065,B000A8VSPT,新业广场,成寿寺路2号,"116.447081,39.857384",60101,购物服务;商场;购物中心
5066,B000A87IQ5,大中电器(通州店),新华大街256号,"116.644043,39.906091",060303|060301,购物服务;家电电子卖场;大中|购物服务;家电电子卖场;综合家电商场
5067,B000A82UY9,Apple 三里屯,三里屯路19号院三里屯太古里7号楼,"116.453973,39.934774",60306,购物服务;家电电子卖场;数码电子
5068,B000A7UKPH,同仁验光配镜(崇文门店),[],"116.417965,39.903120",61204,购物服务;专卖店;眼镜店
5069,B000A8W1YV,凤凰汇购物中心,曙光西里甲5号,"116.456963,39.962918",60101,购物服务;商场;购物中心
5070,B0FFG50L3M,物美大卖场,阜通西大街11号合生麒麟新天地,"116.477367,39.996612",061210|060400,购物服务;专卖店;烟酒专卖店|购物服务;超级市场;超市
5071,B000A82WCD,花香袭人鲜花,月坛南街37-8号(近月坛西街),"116.346651,39.914177",60501,购物服务;花鸟鱼虫市场;花卉市场
5072,B000A84K2N,华贸广场,西大望路甲6号,"116.479971,39.909987",60000,购物服务;购物相关场所;购物相关场所
5073,B0FFHLY8WZ,食宝街,[],"116.313427,39.981008",61001,购物服务;特色商业街;步行街
5074,B0FFFS6DLG,力宝广场(北环东路),荣华中路8号华联力宝购物中心1层,"116.502084,39.804622",60102,购物服务;商场;普通商场
5075,B000AA9RUV,居然之家,南四环东路1号,"116.473587,39.841819",61200,购物服务;专卖店;专营店
5076,B000AA1B39,果多美(双井店),广渠路双井4号,"116.466774,39.893122",60704,购物服务;综合市场;果品市场
5077,B000A8VY09,北京臺湾街,石景山路2号(国际雕塑公园西南侧远洋山水对面),"116.236352,39.904387",61000,购物服务;特色商业街;特色商业街
5078,B000A8WEF5,阳光新生活广场(通州店),九棵树西路48号,"116.656336,39.889718",60101,购物服务;商场;购物中心
5079,B000A80XMD,久隆百货,酒仙桥路39号,"116.494903,39.961618",60102,购物服务;商场;普通商场
5080,B000A840EE,家乐福(马连道店),马连道11号家乐福,"116.325696,39.882259",60401,购物服务;超级市场;家乐福
5081,B000A7R2CH,易事达广场(装修中),北苑家园秋实街1号,"116.4213,40.042728",60101,购物服务;商场;购物中心
5082,B000A0878D,国泰广场(暂停营业),新顺南大街2号,"116.652014,40.129546",60101,购物服务;商场;购物中心
5083,B000A85E69,资和信百货,西四环南路1号(看丹桥南侧),"116.285177,39.837958",60102,购物服务;商场;普通商场
5084,B000A83RWS,新中关购物中心,中关村大街19号,"116.315277,39.978335",60101,购物服务;商场;购物中心
5085,B0FFIA0D47,新旧家具市场,旧宫小红门路永辉超市对面,"116.456161,39.813365",60600,购物服务;家居建材市场;家居建材市场
5086,B000A7QR84,物美生活超市(云岗店),云岗南区东里1号,"116.164254,39.810144",60200,购物服务;便民商店/便利店;便民商店/便利店
5087,B000A85F42,新发地果品批发市场,新发地,"116.339427,39.803609",60704,购物服务;综合市场;果品市场
5088,B000A8UMO0,新世界百货(望京店),望京广顺南大街16号院,"116.480327,39.986766",60101,购物服务;商场;购物中心
5089,B000A81H5P,苏宁易购(苏荷时代店),翠屏北里西区18号楼,"116.645744,39.891848",60304,购物服务;家电电子卖场;苏宁
5090,B0FFF58056,苏宁易购生活广场,朝阳路167号(慈云寺桥东200米路北),"116.494591,39.916139",60101,购物服务;商场;购物中心
5091,B0FFGFJWGW,红码头国际葡萄酒城,来广营北苑东路广华居19号,"116.441320,40.034712",61210,购物服务;专卖店;烟酒专卖店
5092,B000A8452N,集美家居(大红门店),西马场甲14号,"116.391462,39.833694",60602,购物服务;家居建材市场;家具城
5093,B000AA0Y6U,大型超市,廊房二条40号,"116.396611,39.897049",60200,购物服务;便民商店/便利店;便民商店/便利店
5094,B000A80M0C,欧尚超市(科兴店),邻枫路1号,"116.289124,39.835433",60400,购物服务;超级市场;超市
5095,B000A7ISVX,万源街,宏达北路与万源街交叉口南约60米,"116.505217,39.803325",61000,购物服务;特色商业街;特色商业街
5096,B000A8ULH3,鲜鱼口老字号美食街,前门大街近大栅栏商业街,"116.399338,39.896131",61000,购物服务;特色商业街;特色商业街
5097,B0FFGFJBY6,东三旗华联生活超市,回南路南30米,"116.415298,40.087644",60400,购物服务;超级市场;超市
5098,B000A8YBN5,亮马国际珠宝古玩城,亮马桥路27号(高斓大厦对面),"116.476946,39.955255",61202,购物服务;专卖店;珠宝首饰工艺品
5099,B000A883GN,格力(大马环岛旗舰店),[],"117.124502,40.140417",60300,购物服务;家电电子卖场;家电电子卖场
5100,B0FFI7QPPO,全家便利店(莲花池东路店),莲花池东路120号-2(西客站北广场地下一层)-西8号,"116.321058,39.896707",60200,购物服务;便民商店/便利店;便民商店/便利店
5101,B000A842O2,北京apm,王府井大街138号,"116.411923,39.914339",60102,购物服务;商场;普通商场
5102,B000A844WN,大中电器(果园店),通朝大街208号,"116.645354,39.891824",060303|060301,购物服务;家电电子卖场;大中|购物服务;家电电子卖场;综合家电商场
5103,B000A84CMW,凤凰商街,三元桥凤凰城B座1808室,"116.454389,39.963616",61000,购物服务;特色商业街;特色商业街
5104,B000A8UK77,华腾新天地(大郊亭南街),东四环中路195号,"116.488203,39.885527",060102|120201,购物服务;商场;普通商场|商务住宅;楼宇;商务写字楼
5105,B0FFHHX934,物美超市(朝阳路店),八里庄东路5号昆泰科技商厦B1层,"116.496133,39.915930",060400|060200,购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店
5106,B000A7BMU9,万圣书园,成府路59-1号,"116.325967,39.992887",61205,购物服务;专卖店;书店
5107,B000A3913E,阜昌典当行(阜成门店),展览路街道北礼士路149号楼底商(阜外医院东门),"116.353194,39.925909",61302,购物服务;特殊买卖场所;典当行
